2011-01-18 16:00:00|200|9.98
2011-01-19 09:30:57|200|9.9
2011-01-19 09:31:03|400|9.91
2011-01-19 09:31:07|240|9.98
2011-01-19 14:21:25|3300|9.93
2011-01-19 14:21:28|200|9.939
2011-01-19 14:25:09|100|9.99
2011-01-19 16:00:00|3400|9.99
2011-01-24 11:35:51|20000|9.99
2011-01-24 11:41:01|10000|10
2011-01-24 12:05:36|10000|10.03
2011-01-24 13:19:12|10000|10.04
2011-01-24 13:33:34|7900|10.01
2011-01-24 13:33:38|200|10.05
2011-01-24 13:33:42|800|10.01
2011-01-24 13:33:45|3000|10.01
2011-01-24 13:34:23|1800|10.01
2011-01-24 13:34:26|900|10.01
2011-01-24 13:34:28|100|10.01
2011-01-24 13:34:29|100|10.01
2011-01-24 13:34:30|100|10.01
2011-01-24 13:46:09|7900|10.05
2011-01-24 13:46:12|100|10.1
2011-01-24 16:00:00|8000|10.1
2011-01-25 12:25:27|10000|10.03
2011-01-25 13:17:46|1000|10.05
2011-01-25 16:00:00|2000|10.05
2011-01-26 10:26:09|200|10
2011-01-26 10:26:15|2000|10
2011-01-26 10:26:17|3524|10
2011-01-26 16:00:00|5048|10
2011-01-27 15:36:09|1000|9.99
2011-01-27 16:00:00|1000|9.99
2011-01-31 15:23:19|14000|10
2011-01-31 16:00:00|14000|10
2011-02-01 09:37:16|200|9.98
2011-02-01 09:37:24|5000|9.98
2011-02-01 09:37:28|4800|9.98
2011-02-01 16:00:00|9400|9.98
2011-02-02 14:36:35|300|10.1
2011-02-02 16:00:00|150|10.1
2011-02-04 09:30:00|12|12.98
2011-02-04 16:00:00|12|12.98
2011-02-09 11:38:58|574|10
2011-02-09 14:12:38|1000|10.0335
2011-02-09 15:33:03|100|10.1
2011-02-09 15:33:04|100|10.1
2011-02-09 16:00:00|387|10.1
2011-02-14 10:26:04|1300|10
2011-02-14 10:42:29|100|10.05
2011-02-14 10:42:35|900|10.05
2011-02-14 10:42:39|200|10.1
2011-02-14 10:48:35|100|9.92
2011-02-14 10:48:41|500|10.05
2011-02-14 11:19:27|500|10.05
2011-02-14 11:19:30|5000|10.05
2011-02-14 12:01:02|100|9.96
2011-02-14 12:25:54|300|10.07
2011-02-14 12:28:37|100|9.985
2011-02-14 12:29:01|300|10.07
2011-02-14 16:00:00|400|10.07
2011-02-15 09:52:10|200|10
2011-02-15 09:52:23|100|9.99
2011-02-15 09:52:35|100|10.04
2011-02-15 10:05:10|100|10.05
2011-02-15 15:57:48|2100|10
2011-02-15 15:57:52|400|9.96
2011-02-15 15:57:54|600|9.95
2011-02-15 15:59:27|100|10.08
2011-02-15 16:00:00|200|10.08
2011-02-16 10:46:49|200|10.08
2011-02-16 11:18:41|100|9.96
2011-02-16 11:20:12|100|10.03
2011-02-16 11:20:14|100|10.04
2011-02-16 11:20:17|500|10.05
2011-02-16 11:20:20|500|10.05
2011-02-16 11:20:21|200|10.05
2011-02-16 11:20:23|200|10.05
2011-02-16 16:00:00|400|10.05
2011-02-17 09:42:20|2000|10
2011-02-17 12:03:32|700|10
2011-02-17 12:25:45|2000|10
2011-02-17 13:49:16|2000|9.97
2011-02-17 14:15:21|100|10.09
2011-02-17 15:57:47|400|10.03
2011-02-17 16:00:00|400|10.03
2011-02-23 13:41:08|3000|9.95
2011-02-23 13:45:32|100|10.06
2011-02-23 16:00:00|100|10.06
2011-03-03 13:22:22|3300|9.9501
2011-03-03 13:22:27|100|10.03
2011-03-03 14:46:56|100|10.03
2011-03-03 14:46:59|1000|10.03
2011-03-03 14:47:01|200|10.04
2011-03-03 14:47:13|14900|10.04
2011-03-03 14:47:15|100|10.09
2011-03-03 16:00:00|200|10.09
2011-03-07 14:49:28|100|9.94
2011-03-07 14:50:08|200|9.96
2011-03-07 14:51:37|100|10.08
2011-03-07 15:33:44|100|9.95
2011-03-07 15:38:47|2900|10.08
2011-03-07 16:00:00|3000|10.08
2011-03-09 12:24:24|1188|9.94
2011-03-09 12:25:38|200|10.06
2011-03-09 12:39:58|100|10.07
2011-03-09 16:00:00|200|10.07
2011-03-10 15:55:13|200|9.9401
2011-03-10 15:55:17|5600|9.94
2011-03-10 15:55:19|100|9.94
2011-03-10 15:56:59|26000|10.04
2011-03-10 15:57:02|100|10.07
2011-03-10 16:00:00|13000|10.04
2011-03-10 16:00:04|13000|10.04
2011-03-14 14:08:20|100|9.95
2011-03-14 14:11:16|1100|10.02
2011-03-14 14:11:21|200|10.06
2011-03-14 16:00:00|200|10.06
2011-03-15 10:05:24|3000|9.94
2011-03-15 10:06:23|3000|10.07
2011-03-15 15:58:33|100|10.01
2011-03-15 15:59:09|100|10.01
2011-03-15 16:00:00|200|10.01
2011-03-16 10:51:02|200|10.07
2011-03-16 16:00:00|100|10.07
2011-03-22 10:38:18|2000|9.94
2011-03-22 10:38:24|100|10.07
2011-03-22 13:35:27|1000|9.94
2011-03-22 13:38:01|100|10.07
2011-03-22 16:00:00|100|10.07
2011-04-11 10:16:15|2000|9.97
2011-04-11 10:18:46|100|9.97
2011-04-11 16:00:00|100|9.97
2011-04-12 09:42:14|200|9.97
2011-04-12 16:00:00|200|9.97
2011-04-28 12:48:48|1600|10
2011-04-28 12:49:27|300|10.0799
2011-04-28 12:49:28|3400|10.08
2011-04-28 12:49:43|300|10.08
2011-04-28 15:52:24|6700|10.1
2011-04-28 16:00:00|6700|10.1
2011-04-28 16:00:01|100|10.07
2011-05-04 15:34:43|200|10
2011-05-04 15:35:52|200|10.1
2011-05-04 16:00:00|100|10.1
2011-05-04 16:00:02|100|10
2011-05-11 10:12:48|200|10.0039
2011-05-11 16:00:00|100|10.0039
2011-05-12 12:16:49|200|9.98
2011-05-12 12:27:17|500|10
2011-05-12 14:55:06|50000|10.1
2011-05-12 16:00:00|50200|10.16
2011-05-16 12:41:50|100|9.98
2011-05-16 12:42:14|200|10.09
2011-05-16 15:02:57|200|10.1
2011-05-16 16:00:00|200|10.1
2011-05-23 09:48:41|500|9.9801
2011-05-23 09:51:57|200|10.09
2011-05-23 15:44:32|100|10.1
2011-05-23 16:00:00|100|10.1
2011-05-25 13:49:33|100|10.026
2011-05-25 13:50:24|200|10.1
2011-05-25 16:00:00|100|10.1
2011-06-06 09:30:00|1100|11.5
2011-06-06 16:00:00|100|10.1
2011-06-06 16:00:02|100|11.5
2011-06-07 09:30:00|200|10.23
2011-06-07 11:06:18|1000|10
2011-06-07 11:10:36|2100|10.05
2011-06-07 11:10:38|100|10.05
2011-06-07 11:10:40|100|10.1
2011-06-07 15:05:43|1000|10
2011-06-07 15:10:43|1000|10.05
2011-06-07 15:48:33|100|10.1
2011-06-07 16:00:00|200|10.1
2011-06-08 10:48:39|2000|10
2011-06-08 12:35:55|2000|10.05
2011-06-08 14:58:26|400|10.05
2011-06-08 15:28:44|600|10.05
2011-06-08 16:00:00|600|10.05
2011-06-08 16:00:01|1000|10
2011-06-09 13:28:30|2000|10.05
2011-06-09 16:00:00|1300|10.11
2011-06-10 14:52:55|1500|10
2011-06-10 14:53:32|3000|10
2011-06-10 16:00:00|1500|10
2011-06-10 16:00:01|1500|10
2011-06-13 11:31:47|2000|10.02
2011-06-13 13:04:21|2000|10
2011-06-13 13:04:58|3300|10
2011-06-13 13:05:16|100|10
2011-06-13 16:00:00|100|10
2011-06-15 09:40:05|1200|10.1
2011-06-15 10:52:20|500|10.05
2011-06-15 14:53:15|500|10
2011-06-15 15:14:23|1500|10
2011-06-15 15:53:35|500|10.03
2011-06-15 16:00:00|100|10
2011-06-15 16:00:01|100|10
2011-06-20 15:24:38|1500|10
2011-06-20 16:00:00|1500|10
2011-06-23 08:36:14|300|10
2011-06-23 09:34:17|200|10.1
2011-06-23 09:37:53|100|10.1
2011-06-23 10:47:49|400|10.0101
2011-06-23 10:47:59|600|10.0101
2011-06-23 10:48:02|100|10
2011-06-23 10:54:35|1700|10.01
2011-06-23 10:54:45|100|10
2011-06-23 11:00:34|200|10
2011-06-23 11:08:57|200|10
2011-06-23 15:00:16|100|10.01
2011-06-23 15:42:43|2450|10
2011-06-23 16:00:00|1800|10
2011-06-23 16:00:04|650|10
2011-06-29 13:50:32|65535|10
2011-06-29 16:00:00|65535|10
2011-07-05 09:30:00|1000|10.1
